x,y,is_stop,stop_name
126.8997548,37.5308919,0,
126.9000379,37.5312315,0,
126.9014931,37.5330493,0,
126.9017489,37.533358,0,
126.9017619,37.5334661,0,
126.901735,37.5335308,0,
126.9016664,37.5335771,0,
126.9015561,37.5336033,0,
126.9014458,37.5335701,0,
126.9013846,37.5335078,0,
126.901296,37.533381,1,당산역11번출구
126.9004127,37.5322733,0,
126.8997043,37.5314269,0,
126.8995826,37.5312752,0,
126.899529,37.531166,1,당서초교
126.8994379,37.5310943,0,
126.8992128,37.5310587,0,
126.897208,37.532063,1,현대3차유원아파트
