x,y,is_stop,stop_name
126.8971804,37.4875073,0,
126.8972605,37.4874279,0,
126.8975457,37.4871973,0,
126.8976083,37.4871419,0,
126.8977049,37.4870145,0,
126.897815,37.486918,1,구로3동현대아파트
126.897815,37.486918,1,구로3동현대아파트
126.898058,37.4867185,0,
126.8988884,37.4861888,0,
126.8998644,37.4856579,0,
126.9001212,37.485519,0,
126.9001983,37.4854566,0,
126.9003813,37.4853901,0,
126.9004722,37.4853264,0,
126.9005761,37.4852423,0,
126.9009889,37.4850562,0,
126.9011147,37.4849483,0,
126.9011902,37.4848732,0,
126.9012012,37.4848328,0,
126.9012185,37.4847977,0,
126.9012477,37.4847756,0,
126.9012852,37.4847591,0,
126.9013616,37.4847426,0,
126.9014238,37.4844643,0,
126.901508,37.4842576,0,
126.9015928,37.4842145,0,
126.9016875,37.4841468,0,
126.9018645,37.4840474,1,구로디지털단지역
126.9018645,37.4840474,1,구로디지털단지역
126.9020006,37.4839736,0,
126.901863,37.4838124,0,
126.9016944,37.4836088,0,
126.9011632,37.4829613,0,
126.9009123,37.4828932,0,
126.899949,37.483279,1,구.사조참치
126.899949,37.483279,1,구.사조참치
126.8994804,37.4835077,0,
126.898871,37.4837534,0,
126.8985556,37.4838555,0,
126.8982917,37.4838745,0,
126.8978383,37.4839007,0,
126.8971928,37.4839788,0,
126.8969402,37.4840877,0,
126.896681,37.4842061,1,지밸리비즈플라자.이마트구로점
126.896681,37.4842061,1,지밸리비즈플라자.이마트구로점
126.8962094,37.4844147,0,
126.895779,37.484637,1,KEB하나은행
126.895779,37.484637,1,KEB하나은행
126.8956646,37.4846923,0,
126.897085,37.48655,1,보람아파트
126.897085,37.48655,1,보람아파트
126.8971939,37.4866864,0,
126.8973733,37.4869502,0,
126.8974443,37.4871165,0,
126.8975292,37.4871949,0,
126.8979259,37.4875135,0,
126.8980811,37.487702,0,
126.8985808,37.4881239,0,
126.8987427,37.4882115,0,
126.8990195,37.4884561,0,
126.899102,37.48856,1,신대림한솔솔파크아파트.충심교회
126.899102,37.48856,1,신대림한솔솔파크아파트.충심교회
126.9002061,37.4895205,0,
126.9007627,37.4900141,1,대림중앙시장
126.9007627,37.4900141,1,대림중앙시장
126.9014201,37.4905926,0,
126.9015289,37.4906807,0,
126.901771,37.49091,1,농협.대림2동주민센터
126.901771,37.49091,1,농협.대림2동주민센터
126.9024479,37.4915201,0,
126.9027089,37.4917858,0,
126.902975,37.492029,1,대림포교원
126.902975,37.492029,1,대림포교원
126.9037632,37.4927259,0,
126.904282,37.493186,1,대림1동새마을금고
126.904282,37.493186,1,대림1동새마을금고
126.9056935,37.4944757,0,
126.9058435,37.4945731,0,
126.906492,37.495171,1,대림1동주민센터
126.906492,37.495171,1,대림1동주민센터
126.9067444,37.4953921,0,
126.907363,37.495936,1,태양의집.썬프라자
126.907363,37.495936,1,태양의집.썬프라자
126.9081055,37.4965837,0,
126.9083004,37.4967822,0,
126.9083776,37.4969181,0,
126.9084201,37.4971077,0,
126.908368,37.497603,1,영신고등학교
126.908368,37.497603,1,영신고등학교
126.9083042,37.497886,0,
126.9083108,37.4981766,0,
126.9083572,37.4983235,0,
126.9084606,37.4985913,0,
126.9085679,37.4988485,0,
126.9086202,37.4990085,0,
126.9086339,37.4991227,0,
126.9086213,37.499229,0,
126.9085708,37.4993142,0,
126.9085002,37.4993791,0,
126.9084034,37.4994242,0,
126.9083097,37.4994506,0,
126.9076922,37.4995235,0,
126.9075656,37.4995374,1,신풍역.수녀원
126.9075656,37.4995374,1,신풍역.수녀원
126.9074503,37.4995475,0,
126.9061191,37.4996863,0,
126.9058098,37.499751,0,
126.9057622,37.4997889,0,
126.9057264,37.4998373,0,
